OBJECTID,DESCRIPTION,ID,MP12207A_B,MP12207A_B_I,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
53,92544 (Hemet),92544,2897,128,128,415016250.0,151725.3125261633,1756053984730,Synapse54,1756053984730,Synapse54
54,92545 (Hemet),92545,2128,94,94,108491250.0,91639.39489079622,1756053984730,Synapse54,1756053984730,Synapse54
55,92548 (Homeland),92548,524,140,140,38187500.0,33443.077028993255,1756053984730,Synapse54,1756053984730,Synapse54
56,92549 (Idyllwild),92549,134,61,61,358893750.0,107729.24598344459,1756053984730,Synapse54,1756053984730,Synapse54
57,92551 (Moreno Valley),92551,2384,154,154,22746250.0,19671.115479542517,1756053984730,Synapse54,1756053984730,Synapse54
58,92553 (Moreno Valley),92553,5523,161,161,38870000.0,28695.90265660045,1756053984730,Synapse54,1756053984730,Synapse54
59,92555 (Moreno Valley),92555,2826,130,130,275236250.0,91525.79222400476,1756053984730,Synapse54,1756053984730,Synapse54
60,92557 (Moreno Valley),92557,3760,147,147,79941250.0,53822.803046198875,1756053984730,Synapse54,1756053984730,Synapse54
61,92561 (Mountain Center),92561,65,70,70,1621211250.0,315095.98339024745,1756053984730,Synapse54,1756053984730,Synapse54
62,92562 (Murrieta),92562,2466,81,81,220985000.0,96064.22254720224,1756053984730,Synapse54,1756053984730,Synapse54
63,92563 (Murrieta),92563,2932,87,87,77472500.0,53551.36828362951,1756053984730,Synapse54,1756053984730,Synapse54
64,92567 (Nuevo),92567,747,156,156,115297500.0,52666.58283328546,1756053984730,Synapse54,1756053984730,Synapse54
65,92570 (Perris),92570,3841,139,139,391910000.0,141138.00773363985,1756053984730,Synapse54,1756053984730,Synapse54
66,92571 (Perris),92571,3807,146,146,129306250.0,59660.9298307622,1756053984730,Synapse54,1756053984730,Synapse54
67,92582 (San Jacinto),92582,1452,140,140,77037500.0,47767.716658975856,1756053984730,Synapse54,1756053984730,Synapse54
68,92583 (San Jacinto),92583,2026,128,128,117040000.0,69015.17579133814,1756053984730,Synapse54,1756053984730,Synapse54
69,92584 (Menifee),92584,3101,101,101,126103750.0,82945.65177767296,1756053984730,Synapse54,1756053984730,Synapse54
70,92585 (Menifee),92585,1445,108,108,61705000.0,61705.32329394815,1756053984730,Synapse54,1756053984730,Synapse54
71,92586 (Menifee),92586,868,74,74,22670000.0,25758.113061800963,1756053984730,Synapse54,1756053984730,Synapse54
72,92587 (Menifee),92587,826,99,99,32975000.0,29049.193168522845,1756053984730,Synapse54,1756053984730,Synapse54
73,92590 (Temecula),92590,222,93,93,171242500.0,73903.6225699486,1756053984730,Synapse54,1756053984730,Synapse54
74,92591 (Temecula),92591,1723,84,84,57300000.0,46998.881948663344,1756053984730,Synapse54,1756053984730,Synapse54
75,92592 (Temecula),92592,2910,77,77,450282500.0,150219.68192024188,1756053984730,Synapse54,1756053984730,Synapse54
76,92595 (Wildomar),92595,1906,115,115,78025000.0,49707.10545502617,1756053984730,Synapse54,1756053984730,Synapse54
77,92596 (Winchester),92596,1566,92,92,236408750.0,103878.4621573804,1756053984730,Synapse54,1756053984730,Synapse54
78,92602 (Irvine),92602,1326,87,87,54313750.0,49130.75023856486,1756053984730,Synapse54,1756053984730,Synapse54
79,92603 (Irvine),92603,746,75,75,49650000.0,39541.65711393622,1756053984730,Synapse54,1756053984730,Synapse54
80,92604 (Irvine),92604,1058,76,76,13024120.375,14727.452850333391,1756053984730,Synapse54,1756053984730,Synapse54
81,92606 (Irvine),92606,1107,97,97,11690011.0,24295.04085893666,1756053984730,Synapse54,1756053984730,Synapse54
82,92610 (Foothill Ranch),92610,378,68,68,42040000.0,41967.196146140726,1756053984730,Synapse54,1756053984730,Synapse54
83,92612 (Irvine),92612,2125,120,120,25032500.0,29840.857234905638,1756053984730,Synapse54,1756053984730,Synapse54
84,92614 (Irvine),92614,1804,112,112,16567500.0,22326.57262412671,1756053984730,Synapse54,1756053984730,Synapse54
85,92617 (Irvine),92617,1478,105,105,8622500.0,15342.766559096566,1756053984730,Synapse54,1756053984730,Synapse54
86,92618 (Irvine),92618,2712,89,89,94480000.0,64189.97688579973,1756053984730,Synapse54,1756053984730,Synapse54
87,92620 (Irvine),92620,2224,75,75,23455000.0,20959.41830166695,1756053984730,Synapse54,1756053984730,Synapse54
88,92624 (Capistrano Beach),92624,263,70,70,5616250.0,19389.46154618023,1756053984730,Synapse54,1756053984730,Synapse54
89,92625 (Corona del Mar),92625,401,66,66,9286250.0,22729.993260828807,1756053984730,Synapse54,1756053984730,Synapse54
90,92626 (Costa Mesa),92626,2559,102,102,35694852.9375,30740.231923519044,1756053984730,Synapse54,1756053984730,Synapse54
91,92627 (Costa Mesa),92627,3269,108,108,24641381.578125,31724.938378005452,1756053984730,Synapse54,1756053984730,Synapse54
92,92629 (Dana Point),92629,1011,73,73,19280000.0,25298.60611664124,1756053984730,Synapse54,1756053984730,Synapse54
93,92630 (Lake Forest),92630,2740,83,83,39648750.0,33350.90202199818,1756053984730,Synapse54,1756053984730,Synapse54
94,92637 (Laguna Woods),92637,429,39,39,12435795.453125,24632.35598793771,1756053984730,Synapse54,1756053984730,Synapse54
95,92646 (Huntington Beach),92646,2154,75,75,31907500.0,27747.674053133913,1756053984730,Synapse54,1756053984730,Synapse54
96,92647 (Huntington Beach),92647,2893,96,96,28957500.0,34073.742160906135,1756053984730,Synapse54,1756053984730,Synapse54
97,92648 (Huntington Beach),92648,1900,83,83,30232500.0,29675.661969384542,1756053984730,Synapse54,1756053984730,Synapse54
98,92649 (Huntington Beach),92649,1299,75,75,21280000.0,30056.060315195013,1756053984730,Synapse54,1756053984730,Synapse54
99,92651 (Laguna Beach),92651,885,72,72,67487500.0,62741.48464742326,1756053984730,Synapse54,1756053984730,Synapse54
100,92653 (Laguna Hills),92653,1133,81,81,24242500.0,35970.11933788107,1756053984730,Synapse54,1756053984730,Synapse54
101,92655 (Midway City),92655,438,96,96,2496250.0,12386.179686441375,1756053984730,Synapse54,1756053984730,Synapse54
102,92656 (Aliso Viejo),92656,2141,81,81,32956250.0,35058.32298278699,1756053984730,Synapse54,1756053984730,Synapse54
103,92657 (Newport Coast),92657,294,63,63,33961111.109375,40625.59842863027,1756053984730,Synapse54,1756053984730,Synapse54
104,92660 (Newport Beach),92660,1450,78,78,34866203.6953125,73753.99067996873,1756053984730,Synapse54,1756053984730,Synapse54
105,92661 (Newport Beach),92661,127,67,67,2395000.0,14208.98141657054,1756053984730,Synapse54,1756053984730,Synapse54
106,92662 (Newport Beach),92662,58,42,42,786250.0,4139.104573218781,1756053984730,Synapse54,1756053984730,Synapse54
107,92663 (Newport Beach),92663,909,84,84,12635000.0,29439.71312355406,1756053984730,Synapse54,1756053984730,Synapse54
108,92672 (San Clemente),92672,2243,103,103,122388750.0,68111.9691524194,1756053984730,Synapse54,1756053984730,Synapse54
109,92673 (San Clemente),92673,855,63,63,43750000.0,35151.50434495239,1756053984730,Synapse54,1756053984730,Synapse54
